,Customer ID,Usia,Gender,ID Pembelian,Jenis Produk,Transaksi,Waktu Pembelian,Jenis Pengiriman,Metode Pembayaran,Feedback
516,ID0112,56,Pria,SPXID22498,Sport,"Rp 706.000,-",19-09-2025,Reguler,Ngutang,***
517,ID0719,45,Pria,SPXID22616,Food,"Rp 363.000,-",24-05-2023,Next Day,Transfer,*****
518,ID0452,52,Wanita,SPXID47844,Sport,"Rp 239.000,-",20-06-2025,Express,Cash,****
519,ID0119,43,Pria,SPXID49378,Sport,"Rp 780.000,-",08-06-2025,Next Day,COD,****
520,ID0432,37,Pria,SPXID28798,Fashion,"Rp 554.000,-",02-01-2025,Hemat,COD,**
521,ID0475,33,Pria,SPXID08112,Electronics,"Rp 272.000,-",30-03-2025,Express,Ngutang,****
522,ID0678,28,Pria,SPXID25022,Food,"Rp 447.000,-",03-01-2024,Reguler,Ngutang,*
523,ID0143,49,Wanita,SPXID29181,Food,"Rp 86.000,-",18-04-2024,Next Day,Cash,**
524,ID0302,52,Wanita,SPXID09137,Home,"Rp 939.000,-",25-09-2025,Hemat,Cash,***
525,ID0221,56,Pria,SPXID37797,Fashion,"Rp 377.000,-",28-04-2023,Hemat,Ngutang,***
526,ID0571,56,Pria,SPXID36872,Sport,"Rp 585.000,-",21-10-2023,Reguler,Transfer,*
527,ID0222,49,Pria,SPXID06995,Food,"Rp 874.000,-",30-08-2025,Express,Ngutang,*****
528,ID0970,33,Wanita,SPXID49605,Electronics,"Rp 140.000,-",29-05-2023,Reguler,COD,****
529,ID0363,40,Wanita,SPXID32600,Electronics,"Rp 264.000,-",02-05-2024,Next Day,Transfer,****
530,ID0617,18,Wanita,SPXID33789,Home,"Rp 354.000,-",18-07-2023,Hemat,Transfer,*****
531,ID0356,41,Wanita,SPXID27548,Food,"Rp 893.000,-",18-05-2023,Reguler,Transfer,****
532,ID0754,49,Pria,SPXID16539,Fashion,"Rp 378.000,-",13-04-2024,Reguler,Cash,*
533,ID0091,31,Wanita,SPXID15780,Sport,"Rp 621.000,-",19-02-2024,Express,Transfer,*****
534,ID0579,41,Wanita,SPXID35559,Sport,"Rp 264.000,-",21-05-2024,Next Day,Transfer,**
535,ID0505,47,Pria,SPXID18577,Electronics,"Rp 599.000,-",15-04-2024,Hemat,Ngutang,***
536,ID0611,36,Pria,SPXID36218,Food,"Rp 491.000,-",26-05-2023,Next Day,Ngutang,****
537,ID0945,45,Wanita,SPXID15165,Home,"Rp 307.000,-",12-02-2024,Express,COD,***
538,ID0304,32,Pria,SPXID10399,Food,"Rp 946.000,-",12-03-2024,Reguler,Ngutang,*
539,ID0663,39,Pria,SPXID10640,Food,"Rp 938.000,-",22-01-2024,Hemat,Ngutang,*****
540,ID0201,30,Wanita,SPXID18553,Fashion,"Rp 360.000,-",16-02-2023,Hemat,Ngutang,**
541,ID0592,39,Pria,SPXID44404,Sport,"Rp 871.000,-",16-04-2025,Next Day,COD,*****
542,ID0394,34,Pria,SPXID49777,Fashion,"Rp 653.000,-",28-04-2023,Hemat,Transfer,***
543,ID0939,28,Pria,SPXID01475,Electronics,"Rp 578.000,-",05-08-2024,Hemat,Ngutang,****
544,ID0997,53,Wanita,SPXID02866,Food,"Rp 645.000,-",21-09-2023,Next Day,Transfer,*****
545,ID0301,49,Pria,SPXID01159,Home,"Rp 239.000,-",04-09-2024,Hemat,Transfer,****
546,ID0336,21,Pria,SPXID44071,Fashion,"Rp 685.000,-",25-05-2023,Hemat,COD,****
547,ID0303,48,Pria,SPXID40211,Home,"Rp 386.000,-",15-11-2024,Express,Cash,*
548,ID0359,41,Pria,SPXID21981,Home,"Rp 740.000,-",17-07-2023,Express,COD,*****
549,ID0099,55,Pria,SPXID33265,Food,"Rp 31.000,-",26-01-2025,Next Day,Cash,*****
550,ID0963,55,Pria,SPXID40003,Sport,"Rp 266.000,-",05-04-2025,Reguler,Transfer,**
551,ID0455,51,Wanita,SPXID25377,Food,"Rp 371.000,-",15-02-2024,Express,COD,*
552,ID0863,56,Wanita,SPXID25267,Home,"Rp 713.000,-",20-06-2024,Hemat,Ngutang,**
553,ID0621,22,Pria,SPXID04738,Fashion,"Rp 38.000,-",19-07-2024,Express,Transfer,***
554,ID0331,51,Pria,SPXID34133,Food,"Rp 556.000,-",18-08-2025,Reguler,Cash,*
555,ID0341,47,Pria,SPXID46681,Home,"Rp 533.000,-",07-06-2025,Reguler,Transfer,*
556,ID0377,33,Wanita,SPXID35675,Food,"Rp 742.000,-",17-05-2025,Next Day,Cash,**
557,ID0554,26,Wanita,SPXID47135,Fashion,"Rp 865.000,-",26-05-2024,Express,Ngutang,****
558,ID0695,38,Pria,SPXID03163,Home,"Rp 381.000,-",17-04-2023,Hemat,Cash,*****
559,ID0405,39,Wanita,SPXID20343,Home,"Rp 768.000,-",11-04-2025,Hemat,Ngutang,****
560,ID0361,41,Pria,SPXID31065,Electronics,"Rp 111.000,-",16-06-2025,Hemat,Ngutang,*****
561,ID0954,48,Wanita,SPXID47834,Food,"Rp 897.000,-",16-04-2023,Hemat,Cash,****
562,ID0485,43,Pria,SPXID26365,Fashion,"Rp 184.000,-",05-03-2023,Reguler,Cash,***
563,ID0342,58,Wanita,SPXID11463,Home,"Rp 299.000,-",26-02-2023,Next Day,Transfer,****
564,ID0825,50,Pria,SPXID23657,Sport,"Rp 209.000,-",23-02-2025,Express,Transfer,**
565,ID0013,56,Pria,SPXID45002,Food,"Rp 710.000,-",14-03-2025,Hemat,COD,***
566,ID0288,36,Pria,SPXID50139,Sport,"Rp 362.000,-",14-05-2025,Next Day,Ngutang,**
567,ID0868,37,Pria,SPXID05878,Electronics,"Rp 485.000,-",06-04-2025,Next Day,Cash,**
568,ID0439,32,Wanita,SPXID46995,Sport,"Rp 825.000,-",19-01-2024,Next Day,Cash,****
569,ID0674,54,Wanita,SPXID40313,Fashion,"Rp 412.000,-",12-01-2025,Next Day,Ngutang,**
570,ID0590,39,Wanita,SPXID19276,Sport,"Rp 683.000,-",15-05-2024,Next Day,COD,*
571,ID0741,42,Pria,SPXID08468,Sport,"Rp 380.000,-",20-04-2023,Reguler,Transfer,*****
572,ID0433,41,Pria,SPXID41326,Fashion,"Rp 611.000,-",01-08-2025,Express,COD,*
573,ID0180,53,Wanita,SPXID26328,Home,"Rp 483.000,-",13-01-2024,Hemat,Transfer,***
574,ID0357,52,Wanita,SPXID13329,Home,"Rp 532.000,-",08-09-2023,Hemat,COD,*****
575,ID0867,46,Wanita,SPXID16312,Home,"Rp 212.000,-",06-10-2023,Hemat,Transfer,*
576,ID0367,36,Pria,SPXID28173,Sport,"Rp 383.000,-",14-02-2025,Reguler,COD,****
577,ID0124,59,Pria,SPXID07396,Food,"Rp 127.000,-",09-08-2024,Hemat,Cash,*
578,ID0415,36,Pria,SPXID19641,Sport,"Rp 756.000,-",13-03-2025,Express,Ngutang,***
579,ID0493,52,Pria,SPXID24901,Home,"Rp 474.000,-",10-09-2025,Next Day,Cash,***
580,ID0278,29,Wanita,SPXID30088,Electronics,"Rp 270.000,-",28-07-2025,Hemat,Transfer,**
581,ID0920,52,Pria,SPXID13516,Sport,"Rp 116.000,-",28-02-2025,Next Day,Cash,***
582,ID0324,55,Wanita,SPXID19881,Fashion,"Rp 859.000,-",30-10-2025,Reguler,Ngutang,*
583,ID0128,31,Pria,SPXID23252,Home,"Rp 439.000,-",30-03-2025,Express,COD,*
584,ID0184,41,Pria,SPXID32037,Electronics,"Rp 18.000,-",08-10-2025,Express,Cash,*
585,ID0343,44,Pria,SPXID06473,Food,"Rp 558.000,-",27-10-2023,Next Day,Transfer,**
586,ID0703,36,Pria,SPXID37979,Sport,"Rp 817.000,-",17-11-2024,Reguler,Transfer,***
587,ID0119,46,Pria,SPXID44947,Fashion,"Rp 809.000,-",18-04-2023,Express,Cash,*
588,ID0910,18,Pria,SPXID35923,Sport,"Rp 39.000,-",02-09-2025,Reguler,Transfer,***
589,ID0433,60,Wanita,SPXID03083,Food,"Rp 103.000,-",27-02-2024,Next Day,Transfer,*
590,ID0567,43,Wanita,SPXID21583,Food,"Rp 488.000,-",02-09-2024,Hemat,COD,*****
591,ID0200,29,Wanita,SPXID26905,Fashion,"Rp 132.000,-",01-06-2023,Hemat,Transfer,*****
592,ID0089,58,Pria,SPXID29503,Sport,"Rp 180.000,-",04-10-2023,Hemat,Ngutang,*****
593,ID0330,56,Wanita,SPXID43933,Sport,"Rp 745.000,-",01-10-2024,Express,Ngutang,*
594,ID0448,52,Pria,SPXID33654,Home,"Rp 388.000,-",15-06-2023,Express,Ngutang,***
595,ID0306,20,Wanita,SPXID09619,Home,"Rp 411.000,-",23-11-2024,Hemat,Transfer,****
596,ID0771,59,Pria,SPXID09073,Sport,"Rp 768.000,-",25-01-2023,Reguler,COD,***
597,ID0177,56,Wanita,SPXID31640,Home,"Rp 329.000,-",13-05-2023,Hemat,Ngutang,****
598,ID0005,34,Pria,SPXID36666,Fashion,"Rp 453.000,-",09-06-2025,Express,COD,*****
599,ID0587,18,Pria,SPXID24557,Home,"Rp 294.000,-",15-08-2023,Reguler,COD,***
600,ID0796,58,Pria,SPXID34852,Sport,"Rp 912.000,-",27-09-2024,Express,COD,****
601,ID0184,21,Pria,SPXID34957,Sport,"Rp 154.000,-",19-01-2025,Next Day,COD,*
602,ID0607,58,Pria,SPXID37805,Electronics,"Rp 426.000,-",29-04-2023,Reguler,Ngutang,*
603,ID0400,23,Wanita,SPXID14641,Electronics,"Rp 553.000,-",15-02-2023,Reguler,Ngutang,****
604,ID0139,19,Pria,SPXID23404,Home,"Rp 312.000,-",01-06-2023,Express,Transfer,***
605,ID0011,58,Pria,SPXID41491,Fashion,"Rp 642.000,-",18-02-2024,Next Day,COD,*
606,ID0278,28,Wanita,SPXID01420,Fashion,"Rp 71.000,-",08-08-2023,Hemat,Ngutang,*
607,ID0975,36,Pria,SPXID23138,Food,"Rp 459.000,-",10-02-2025,Next Day,Transfer,*
608,ID0224,43,Pria,SPXID19492,Sport,"Rp 92.000,-",09-11-2023,Hemat,Ngutang,****
609,ID0879,41,Wanita,SPXID48527,Sport,"Rp 145.000,-",01-11-2024,Reguler,Cash,**
610,ID0709,35,Wanita,SPXID14661,Sport,"Rp 941.000,-",13-11-2024,Next Day,Transfer,*****
611,ID0467,53,Pria,SPXID05118,Fashion,"Rp 858.000,-",14-07-2025,Next Day,COD,***
612,ID0031,42,Wanita,SPXID45572,Fashion,"Rp 424.000,-",01-04-2025,Reguler,Cash,****
613,ID0751,49,Pria,SPXID35325,Home,"Rp 642.000,-",14-07-2023,Express,Ngutang,****
614,ID0367,19,Pria,SPXID37093,Electronics,"Rp 624.000,-",09-02-2025,Express,Cash,***
615,ID0024,35,Wanita,SPXID19847,Sport,"Rp 606.000,-",05-02-2024,Reguler,Cash,****
616,ID0883,23,Wanita,SPXID03968,Electronics,"Rp 611.000,-",21-03-2025,Express,Cash,*
617,ID0133,19,Wanita,SPXID47400,Electronics,"Rp 545.000,-",10-11-2024,Express,Cash,*
618,ID0487,58,Pria,SPXID42300,Electronics,"Rp 357.000,-",23-08-2025,Express,Cash,***
619,ID0550,24,Pria,SPXID45485,Food,"Rp 262.000,-",04-07-2024,Next Day,COD,*
620,ID0838,35,Wanita,SPXID40922,Food,"Rp 781.000,-",21-03-2025,Next Day,COD,***
621,ID0045,33,Wanita,SPXID34373,Fashion,"Rp 712.000,-",18-08-2025,Next Day,Transfer,**
622,ID0708,60,Wanita,SPXID01987,Home,"Rp 375.000,-",24-01-2023,Next Day,Transfer,***
623,ID0416,23,Pria,SPXID24736,Home,"Rp 927.000,-",07-07-2024,Hemat,COD,****
624,ID0377,18,Pria,SPXID30105,Food,"Rp 488.000,-",18-07-2024,Next Day,Ngutang,***
625,ID0298,35,Wanita,SPXID46358,Electronics,"Rp 292.000,-",14-02-2025,Reguler,COD,**
626,ID0832,30,Pria,SPXID03768,Sport,"Rp 984.000,-",17-11-2023,Reguler,Cash,*****
627,ID0157,19,Wanita,SPXID22143,Sport,"Rp 588.000,-",25-01-2024,Reguler,COD,****
628,ID0149,27,Wanita,SPXID21360,Fashion,"Rp 29.000,-",02-04-2023,Express,COD,*****
629,ID0382,22,Pria,SPXID34878,Food,"Rp 421.000,-",23-02-2025,Hemat,Ngutang,****
630,ID0179,34,Pria,SPXID18114,Electronics,"Rp 971.000,-",12-02-2024,Hemat,Transfer,*****
631,ID0186,44,Pria,SPXID30071,Electronics,"Rp 962.000,-",15-08-2025,Hemat,Transfer,*****
632,ID0419,52,Wanita,SPXID39634,Sport,"Rp 950.000,-",12-09-2024,Hemat,Ngutang,*
633,ID0950,46,Wanita,SPXID22716,Home,"Rp 225.000,-",24-05-2024,Express,Ngutang,****
634,ID0614,29,Pria,SPXID42233,Food,"Rp 501.000,-",30-10-2024,Hemat,Ngutang,*****
635,ID0009,37,Pria,SPXID11429,Home,"Rp 631.000,-",30-06-2023,Express,COD,*****
636,ID0432,31,Pria,SPXID14012,Food,"Rp 720.000,-",01-08-2023,Reguler,Ngutang,****
637,ID0375,39,Pria,SPXID47119,Home,"Rp 306.000,-",30-04-2023,Express,Ngutang,***
638,ID0030,19,Pria,SPXID41847,Sport,"Rp 852.000,-",11-06-2023,Express,Cash,*
639,ID0748,55,Pria,SPXID39589,Fashion,"Rp 834.000,-",06-10-2024,Express,Transfer,***
640,ID0672,21,Wanita,SPXID22308,Fashion,"Rp 621.000,-",01-10-2023,Hemat,COD,****
641,ID0570,39,Pria,SPXID08294,Food,"Rp 167.000,-",30-01-2024,Reguler,Transfer,**
642,ID0624,29,Pria,SPXID11070,Food,"Rp 659.000,-",27-11-2025,Hemat,Cash,*****
643,ID0466,22,Wanita,SPXID07346,Electronics,"Rp 676.000,-",18-02-2025,Express,Cash,*****
644,ID0253,37,Pria,SPXID00699,Fashion,"Rp 254.000,-",27-11-2024,Reguler,COD,*****
645,ID0856,40,Wanita,SPXID39843,Electronics,"Rp 956.000,-",07-06-2024,Reguler,Transfer,**
646,ID0795,29,Wanita,SPXID39956,Electronics,"Rp 693.000,-",19-02-2023,Reguler,COD,**
647,ID0837,25,Pria,SPXID27789,Home,"Rp 674.000,-",22-05-2023,Reguler,COD,*
648,ID0487,38,Pria,SPXID32539,Electronics,"Rp 748.000,-",18-04-2024,Reguler,Transfer,*
649,ID0518,57,Wanita,SPXID08919,Electronics,"Rp 897.000,-",01-11-2023,Hemat,COD,*
650,ID0071,33,Pria,SPXID13349,Sport,"Rp 794.000,-",18-05-2025,Hemat,Ngutang,*
651,ID0706,42,Pria,SPXID14478,Electronics,"Rp 223.000,-",09-01-2025,Next Day,Ngutang,***
652,ID0961,42,Wanita,SPXID24123,Fashion,"Rp 545.000,-",28-09-2023,Express,COD,****
653,ID0799,32,Pria,SPXID09899,Food,"Rp 418.000,-",30-10-2023,Reguler,Ngutang,*****
654,ID0922,60,Wanita,SPXID02164,Home,"Rp 596.000,-",14-05-2023,Next Day,Ngutang,***
655,ID0405,32,Pria,SPXID09880,Sport,"Rp 620.000,-",22-10-2024,Hemat,COD,***
656,ID0407,36,Wanita,SPXID21852,Food,"Rp 230.000,-",21-08-2025,Express,Transfer,*****
657,ID0089,57,Wanita,SPXID15512,Home,"Rp 223.000,-",03-09-2025,Next Day,Cash,***
658,ID0065,41,Pria,SPXID22188,Food,"Rp 539.000,-",23-07-2024,Next Day,COD,*
659,ID0707,48,Wanita,SPXID21925,Sport,"Rp 828.000,-",27-09-2024,Express,Ngutang,*
660,ID0109,22,Wanita,SPXID43759,Sport,"Rp 847.000,-",20-08-2023,Next Day,Cash,****
661,ID0054,42,Wanita,SPXID38059,Fashion,"Rp 909.000,-",26-05-2024,Hemat,Cash,*
662,ID0760,54,Wanita,SPXID12539,Home,"Rp 129.000,-",10-01-2024,Express,Cash,*
663,ID0040,39,Wanita,SPXID09057,Electronics,"Rp 854.000,-",02-08-2024,Next Day,Transfer,*
664,ID0069,43,Wanita,SPXID47206,Food,"Rp 29.000,-",11-03-2024,Hemat,Cash,*****
665,ID0230,41,Wanita,SPXID12833,Home,"Rp 170.000,-",03-07-2023,Express,Transfer,*
666,ID0018,27,Pria,SPXID38572,Fashion,"Rp 966.000,-",21-05-2023,Express,Transfer,*****
667,ID0872,20,Pria,SPXID23193,Fashion,"Rp 722.000,-",04-02-2025,Next Day,Cash,***
668,ID0060,52,Pria,SPXID46778,Home,"Rp 27.000,-",25-04-2025,Express,Transfer,*****
669,ID0809,52,Wanita,SPXID48244,Food,"Rp 42.000,-",15-08-2023,Express,Cash,*****
670,ID0417,56,Wanita,SPXID38890,Home,"Rp 13.000,-",28-11-2024,Reguler,Cash,*
671,ID0321,45,Wanita,SPXID49718,Electronics,"Rp 124.000,-",21-07-2025,Hemat,COD,****
672,ID0350,27,Wanita,SPXID02356,Home,"Rp 846.000,-",20-03-2023,Next Day,Ngutang,*
673,ID0829,18,Pria,SPXID47812,Sport,"Rp 463.000,-",09-06-2024,Next Day,Transfer,**
674,ID0383,58,Wanita,SPXID17592,Electronics,"Rp 28.000,-",01-05-2024,Next Day,COD,*****
675,ID0579,28,Wanita,SPXID32728,Food,"Rp 252.000,-",08-05-2023,Hemat,Transfer,*****
676,ID0977,32,Pria,SPXID14120,Fashion,"Rp 707.000,-",26-09-2023,Express,Ngutang,****
677,ID0605,53,Wanita,SPXID06985,Food,"Rp 500.000,-",22-06-2025,Next Day,Ngutang,*****
678,ID0520,40,Wanita,SPXID06378,Home,"Rp 853.000,-",20-06-2024,Next Day,COD,**
679,ID0749,47,Pria,SPXID11879,Electronics,"Rp 280.000,-",30-05-2024,Reguler,Ngutang,*****
680,ID0317,22,Pria,SPXID01292,Electronics,"Rp 976.000,-",13-07-2024,Express,Cash,*
681,ID0550,46,Pria,SPXID25834,Electronics,"Rp 587.000,-",26-08-2024,Express,Ngutang,*****
682,ID0191,25,Wanita,SPXID22612,Home,"Rp 706.000,-",22-09-2025,Reguler,Cash,****
683,ID0703,34,Wanita,SPXID32088,Sport,"Rp 320.000,-",05-01-2025,Hemat,COD,*****
684,ID0615,59,Wanita,SPXID16072,Fashion,"Rp 401.000,-",18-01-2023,Next Day,COD,*****
685,ID0423,39,Pria,SPXID37697,Home,"Rp 671.000,-",02-11-2024,Express,COD,***
686,ID0777,39,Pria,SPXID46046,Food,"Rp 620.000,-",14-01-2023,Next Day,Ngutang,*****
687,ID0796,31,Wanita,SPXID50105,Fashion,"Rp 905.000,-",27-10-2025,Reguler,Transfer,*****
688,ID0143,43,Wanita,SPXID14074,Food,"Rp 453.000,-",13-06-2025,Express,Transfer,**
689,ID0101,45,Wanita,SPXID19492,Home,"Rp 308.000,-",14-05-2023,Next Day,Ngutang,*
690,ID0589,46,Wanita,SPXID45707,Home,"Rp 935.000,-",01-11-2025,Next Day,Ngutang,**
691,ID0108,60,Wanita,SPXID36760,Electronics,"Rp 992.000,-",29-07-2023,Next Day,COD,***
692,ID0462,60,Pria,SPXID33536,Electronics,"Rp 484.000,-",09-04-2024,Next Day,Ngutang,***
693,ID0198,51,Pria,SPXID45370,Electronics,"Rp 490.000,-",08-02-2023,Next Day,Transfer,***
694,ID0468,20,Pria,SPXID15235,Sport,"Rp 949.000,-",28-03-2023,Next Day,Cash,**
695,ID0574,44,Wanita,SPXID28285,Electronics,"Rp 31.000,-",10-06-2025,Hemat,COD,*****
696,ID0527,22,Pria,SPXID32200,Sport,"Rp 283.000,-",28-08-2023,Hemat,Transfer,*****
697,ID0865,22,Pria,SPXID30921,Food,"Rp 636.000,-",06-08-2023,Next Day,Ngutang,***
698,ID0361,25,Wanita,SPXID39747,Home,"Rp 708.000,-",24-01-2024,Hemat,Ngutang,***
699,ID0246,29,Wanita,SPXID43938,Fashion,"Rp 948.000,-",13-07-2025,Hemat,Transfer,*****
700,ID0762,50,Wanita,SPXID22132,Food,"Rp 939.000,-",28-02-2024,Express,Cash,***
701,ID0506,19,Pria,SPXID02185,Food,"Rp 269.000,-",01-11-2025,Express,COD,**
702,ID0222,53,Wanita,SPXID07154,Fashion,"Rp 911.000,-",22-04-2024,Next Day,Cash,**
703,ID0784,58,Wanita,SPXID36499,Food,"Rp 482.000,-",18-03-2024,Next Day,COD,****
704,ID0367,32,Wanita,SPXID33728,Home,"Rp 205.000,-",10-06-2023,Next Day,Transfer,****
705,ID0786,58,Wanita,SPXID08442,Home,"Rp 479.000,-",03-03-2025,Express,Cash,*****
706,ID0044,45,Pria,SPXID36136,Sport,"Rp 647.000,-",30-09-2024,Express,Transfer,**
707,ID0235,37,Wanita,SPXID09939,Sport,"Rp 748.000,-",09-06-2023,Hemat,Ngutang,**
708,ID0928,19,Pria,SPXID24975,Fashion,"Rp 544.000,-",08-11-2024,Hemat,Ngutang,**
709,ID0810,41,Wanita,SPXID34444,Food,"Rp 652.000,-",25-01-2024,Hemat,Transfer,*****
710,ID0198,43,Wanita,SPXID41197,Fashion,"Rp 461.000,-",29-07-2025,Hemat,Cash,***
711,ID0415,24,Wanita,SPXID39480,Fashion,"Rp 665.000,-",12-05-2024,Hemat,Cash,***
712,ID0760,32,Wanita,SPXID14560,Sport,"Rp 144.000,-",13-08-2023,Express,COD,***
713,ID0745,47,Wanita,SPXID17926,Fashion,"Rp 612.000,-",11-06-2024,Reguler,COD,*
714,ID0296,57,Pria,SPXID46925,Electronics,"Rp 166.000,-",01-05-2025,Next Day,Cash,****
715,ID0580,22,Wanita,SPXID33971,Food,"Rp 730.000,-",09-09-2023,Next Day,COD,***
716,ID0603,44,Pria,SPXID24573,Sport,"Rp 65.000,-",13-08-2025,Hemat,COD,****
717,ID0095,24,Pria,SPXID07402,Sport,"Rp 10.000,-",06-05-2023,Hemat,COD,****
718,ID0971,41,Pria,SPXID42901,Fashion,"Rp 857.000,-",11-08-2025,Express,COD,*****
719,ID0579,29,Wanita,SPXID20629,Food,"Rp 352.000,-",27-08-2023,Hemat,Transfer,**
720,ID0434,38,Wanita,SPXID21090,Electronics,"Rp 507.000,-",28-02-2023,Reguler,Ngutang,**
721,ID0226,40,Wanita,SPXID30696,Electronics,"Rp 451.000,-",12-11-2023,Reguler,Cash,***
722,ID0480,33,Wanita,SPXID29740,Sport,"Rp 92.000,-",07-06-2023,Express,Cash,****
723,ID0797,56,Pria,SPXID38194,Fashion,"Rp 44.000,-",16-09-2023,Hemat,COD,***
724,ID0533,44,Pria,SPXID23567,Electronics,"Rp 337.000,-",15-09-2025,Next Day,COD,*
725,ID0177,47,Pria,SPXID35174,Sport,"Rp 511.000,-",13-03-2025,Express,Transfer,**
726,ID0550,48,Wanita,SPXID39862,Fashion,"Rp 452.000,-",05-07-2025,Next Day,COD,**
727,ID0943,20,Pria,SPXID31168,Food,"Rp 17.000,-",20-03-2023,Next Day,Ngutang,*
728,ID0579,53,Wanita,SPXID33316,Electronics,"Rp 199.000,-",13-02-2023,Express,Transfer,*****
729,ID0488,32,Wanita,SPXID23806,Food,"Rp 357.000,-",03-04-2023,Next Day,Transfer,*
730,ID0319,43,Pria,SPXID32973,Electronics,"Rp 628.000,-",04-11-2024,Next Day,Ngutang,*
731,ID0952,38,Pria,SPXID35134,Home,"Rp 766.000,-",27-06-2023,Hemat,COD,****
732,ID0846,50,Pria,SPXID40002,Home,"Rp 549.000,-",17-01-2023,Next Day,Ngutang,****
733,ID0568,37,Wanita,SPXID42540,Home,"Rp 736.000,-",26-07-2023,Express,COD,*****
734,ID0837,48,Wanita,SPXID03659,Food,"Rp 206.000,-",06-08-2025,Reguler,Cash,*****
735,ID0669,52,Pria,SPXID14080,Sport,"Rp 466.000,-",25-02-2024,Reguler,Cash,*****
736,ID0678,44,Pria,SPXID14900,Fashion,"Rp 405.000,-",12-04-2023,Next Day,Cash,***
737,ID0598,40,Pria,SPXID08786,Home,"Rp 830.000,-",30-08-2024,Hemat,Transfer,**
738,ID0888,47,Pria,SPXID19841,Fashion,"Rp 651.000,-",19-05-2023,Hemat,Transfer,***
739,ID0999,50,Pria,SPXID22951,Sport,"Rp 475.000,-",12-02-2023,Next Day,Ngutang,****
740,ID0367,52,Wanita,SPXID32045,Electronics,"Rp 745.000,-",10-03-2024,Next Day,Cash,*
741,ID0906,37,Pria,SPXID14512,Food,"Rp 441.000,-",20-08-2025,Express,Cash,****
742,ID0682,33,Wanita,SPXID33193,Home,"Rp 590.000,-",02-08-2023,Next Day,COD,***
743,ID0029,31,Pria,SPXID35510,Fashion,"Rp 668.000,-",28-09-2023,Reguler,Cash,****
744,ID0159,20,Wanita,SPXID39516,Fashion,"Rp 12.000,-",27-01-2025,Next Day,COD,**
745,ID0816,58,Wanita,SPXID17084,Electronics,"Rp 151.000,-",11-06-2024,Hemat,Ngutang,*****
746,ID0482,43,Pria,SPXID43998,Sport,"Rp 454.000,-",22-08-2024,Next Day,COD,*
747,ID0867,26,Wanita,SPXID47148,Sport,"Rp 490.000,-",04-10-2023,Express,Cash,**
748,ID0466,30,Wanita,SPXID22599,Sport,"Rp 243.000,-",30-05-2025,Express,Transfer,****
749,ID0703,44,Wanita,SPXID40741,Electronics,"Rp 787.000,-",02-06-2025,Hemat,Transfer,**
750,ID0871,34,Wanita,SPXID25661,Electronics,"Rp 60.000,-",27-07-2023,Express,Cash,*****
751,ID0039,40,Pria,SPXID12729,Home,"Rp 809.000,-",16-10-2023,Hemat,Ngutang,****
752,ID0853,55,Pria,SPXID25558,Sport,"Rp 279.000,-",17-08-2025,Hemat,Cash,****
753,ID0762,46,Wanita,SPXID17037,Fashion,"Rp 520.000,-",15-09-2024,Express,COD,****
754,ID0611,59,Pria,SPXID04063,Electronics,"Rp 658.000,-",26-08-2025,Express,Ngutang,*
755,ID0582,20,Pria,SPXID04103,Home,"Rp 481.000,-",19-06-2023,Next Day,COD,***
756,ID0164,20,Pria,SPXID07064,Electronics,"Rp 399.000,-",27-10-2025,Next Day,Cash,****
757,ID0785,45,Wanita,SPXID49161,Sport,"Rp 698.000,-",01-10-2023,Express,Cash,*
758,ID0669,53,Pria,SPXID20717,Home,"Rp 441.000,-",14-03-2023,Next Day,Transfer,***
759,ID0861,46,Wanita,SPXID23038,Electronics,"Rp 268.000,-",22-05-2024,Express,Transfer,***
760,ID0528,18,Pria,SPXID36250,Fashion,"Rp 183.000,-",20-11-2025,Reguler,COD,*
761,ID0278,52,Wanita,SPXID49965,Sport,"Rp 551.000,-",13-07-2025,Hemat,Ngutang,**
762,ID0317,19,Wanita,SPXID34834,Sport,"Rp 710.000,-",06-03-2025,Reguler,Ngutang,*****
763,ID0636,32,Pria,SPXID39384,Home,"Rp 79.000,-",15-04-2024,Express,Ngutang,*****
764,ID0744,59,Wanita,SPXID44537,Electronics,"Rp 309.000,-",01-04-2024,Next Day,Ngutang,*
765,ID0055,54,Pria,SPXID47505,Home,"Rp 546.000,-",14-07-2025,Reguler,COD,*
766,ID0859,18,Wanita,SPXID48336,Home,"Rp 483.000,-",04-06-2023,Hemat,COD,***
767,ID0442,33,Pria,SPXID36506,Home,"Rp 626.000,-",23-03-2024,Hemat,Transfer,**
768,ID0712,42,Wanita,SPXID11004,Sport,"Rp 369.000,-",07-04-2025,Hemat,Cash,*****
769,ID0567,57,Pria,SPXID37616,Fashion,"Rp 252.000,-",29-01-2023,Next Day,Ngutang,***
770,ID0047,51,Wanita,SPXID49304,Electronics,"Rp 131.000,-",30-03-2024,Hemat,Transfer,****
771,ID0079,57,Wanita,SPXID06806,Electronics,"Rp 842.000,-",24-04-2025,Hemat,COD,****
772,ID0805,53,Pria,SPXID18922,Food,"Rp 327.000,-",19-01-2023,Reguler,Cash,****
773,ID0311,31,Pria,SPXID46126,Sport,"Rp 279.000,-",22-04-2024,Hemat,Cash,****
774,ID0606,34,Wanita,SPXID31670,Home,"Rp 44.000,-",02-10-2025,Next Day,Cash,****
