,Customer ID,Usia,Gender,ID Pembelian,Jenis Produk,Transaksi,Waktu Pembelian,Jenis Pengiriman,Metode Pembayaran,Feedback
500,ID0047,27,Pria,SPXID18596,Fashion,"Rp 200.000,-",15-09-2023,Hemat,Ngutang,★★★
501,ID0396,25,Wanita,SPXID30474,Electronics,"Rp 717.000,-",24-01-2023,Reguler,Ngutang,★★★
502,ID0985,18,Wanita,SPXID37233,Food,"Rp 715.000,-",27-03-2024,Express,Transfer,★★★
503,ID0157,34,Wanita,SPXID32617,Sport,"Rp 405.000,-",04-02-2024,Next Day,Ngutang,★★★
504,ID0778,53,Wanita,SPXID10011,Home,"Rp 49.000,-",20-06-2024,Next Day,Transfer,★★★★
505,ID0820,58,Pria,SPXID22844,Food,"Rp 991.000,-",01-03-2024,Hemat,Ngutang,★★★★★
506,ID0793,26,Wanita,SPXID03379,Sport,"Rp 97.000,-",27-04-2024,Next Day,Cash,★★★★★
507,ID0793,38,Wanita,SPXID00376,Fashion,"Rp 119.000,-",26-11-2023,Reguler,Transfer,★★★★
508,ID0323,20,Pria,SPXID39743,Fashion,"Rp 628.000,-",17-01-2024,Express,Transfer,★★★★★
509,ID0980,24,Wanita,SPXID24239,Home,"Rp 540.000,-",08-05-2023,Express,Transfer,★★
510,ID0839,33,Wanita,SPXID11272,Food,"Rp 915.000,-",22-02-2025,Reguler,COD,★★★★
511,ID0278,22,Pria,SPXID40675,Fashion,"Rp 124.000,-",05-06-2025,Hemat,COD,★★★
512,ID0351,50,Wanita,SPXID25250,Home,"Rp 783.000,-",30-01-2025,Hemat,Cash,★★
513,ID0394,23,Pria,SPXID20981,Electronics,"Rp 962.000,-",10-06-2025,Hemat,Cash,★★★★★
514,ID0220,42,Pria,SPXID00773,Home,"Rp 79.000,-",14-09-2024,Reguler,Transfer,★★
515,ID0253,38,Pria,SPXID38882,Food,"Rp 637.000,-",04-06-2023,Hemat,Transfer,★★★★★
516,ID0141,19,Pria,SPXID03152,Home,"Rp 94.000,-",23-02-2023,Next Day,Ngutang,★★★★
517,ID0428,58,Wanita,SPXID23482,Sport,"Rp 501.000,-",25-03-2024,Reguler,Cash,★
518,ID0311,20,Wanita,SPXID07069,Home,"Rp 51.000,-",29-04-2024,Express,COD,★★★★★
519,ID0739,60,Wanita,SPXID43506,Food,"Rp 998.000,-",14-04-2025,Next Day,Ngutang,★
520,ID0673,57,Pria,SPXID31229,Fashion,"Rp 998.000,-",05-09-2023,Reguler,COD,★★
521,ID0875,42,Wanita,SPXID43392,Electronics,"Rp 551.000,-",17-02-2023,Express,Transfer,★★★
522,ID0915,34,Wanita,SPXID37854,Electronics,"Rp 48.000,-",25-05-2025,Reguler,Ngutang,★★★
523,ID0044,26,Pria,SPXID25519,Fashion,"Rp 507.000,-",03-11-2023,Hemat,Ngutang,★★
524,ID0723,57,Pria,SPXID01494,Food,"Rp 676.000,-",01-07-2023,Reguler,COD,★★★★★
525,ID0985,55,Wanita,SPXID19951,Food,"Rp 693.000,-",04-11-2025,Reguler,COD,★★★★★
526,ID0260,19,Pria,SPXID11880,Sport,"Rp 520.000,-",21-08-2023,Next Day,COD,★★★★★
527,ID0191,37,Pria,SPXID49377,Fashion,"Rp 690.000,-",28-08-2025,Next Day,COD,★★★★
528,ID0915,28,Wanita,SPXID43098,Food,"Rp 439.000,-",07-10-2025,Hemat,COD,★★★★★
529,ID0887,49,Pria,SPXID25699,Home,"Rp 732.000,-",17-09-2025,Express,Cash,★★★★★
530,ID0074,37,Pria,SPXID05317,Electronics,"Rp 240.000,-",15-11-2025,Express,COD,★
531,ID0350,57,Wanita,SPXID06324,Fashion,"Rp 685.000,-",17-01-2023,Reguler,Cash,★★★★★
532,ID0994,60,Wanita,SPXID13479,Home,"Rp 680.000,-",15-06-2023,Hemat,Cash,★
533,ID0611,36,Pria,SPXID08608,Sport,"Rp 701.000,-",06-02-2025,Reguler,Cash,★★
534,ID0977,20,Wanita,SPXID02296,Electronics,"Rp 737.000,-",08-02-2023,Hemat,Transfer,★★★★★
535,ID0863,45,Wanita,SPXID04663,Electronics,"Rp 840.000,-",05-06-2024,Express,COD,★
536,ID0108,24,Wanita,SPXID25731,Home,"Rp 746.000,-",24-01-2024,Express,Cash,★★
537,ID0538,56,Wanita,SPXID01136,Sport,"Rp 405.000,-",29-01-2025,Next Day,COD,★★★★
538,ID0439,52,Wanita,SPXID12497,Fashion,"Rp 53.000,-",25-08-2023,Express,Ngutang,★★★
539,ID0369,31,Wanita,SPXID17806,Sport,"Rp 546.000,-",20-07-2024,Reguler,Transfer,★★★
540,ID0400,44,Pria,SPXID45354,Sport,"Rp 138.000,-",08-02-2025,Reguler,COD,★★★★
541,ID0885,52,Pria,SPXID13962,Home,"Rp 481.000,-",05-03-2024,Next Day,COD,★★★★
542,ID0265,28,Wanita,SPXID48169,Home,"Rp 701.000,-",23-06-2025,Hemat,Cash,★★★
543,ID0227,35,Wanita,SPXID36155,Food,"Rp 719.000,-",18-08-2023,Reguler,Transfer,★
544,ID0128,25,Wanita,SPXID40790,Sport,"Rp 340.000,-",19-08-2023,Next Day,Ngutang,★★★
545,ID0403,42,Wanita,SPXID30231,Electronics,"Rp 155.000,-",24-02-2023,Reguler,Cash,★
546,ID0150,32,Wanita,SPXID13142,Electronics,"Rp 335.000,-",17-01-2024,Hemat,Cash,★
547,ID0707,26,Pria,SPXID37358,Sport,"Rp 132.000,-",18-03-2024,Hemat,COD,★★★
548,ID0832,31,Pria,SPXID08961,Home,"Rp 140.000,-",30-10-2025,Reguler,Cash,★★★
549,ID0016,58,Wanita,SPXID34387,Electronics,"Rp 195.000,-",11-02-2023,Next Day,Ngutang,★★★
550,ID0116,39,Wanita,SPXID05085,Food,"Rp 586.000,-",30-08-2023,Reguler,Cash,★★★
551,ID0776,28,Pria,SPXID20209,Electronics,"Rp 256.000,-",28-04-2025,Express,Cash,★★★★
552,ID0798,33,Pria,SPXID50135,Home,"Rp 360.000,-",11-02-2024,Next Day,Ngutang,★★★★
553,ID0403,40,Wanita,SPXID45979,Home,"Rp 381.000,-",08-08-2023,Hemat,COD,★★★
554,ID0207,21,Wanita,SPXID17649,Sport,"Rp 350.000,-",20-05-2023,Express,Cash,★★★★
555,ID0595,46,Wanita,SPXID18533,Sport,"Rp 948.000,-",25-07-2023,Express,Transfer,★★★★
556,ID0996,25,Pria,SPXID15262,Food,"Rp 747.000,-",16-03-2025,Next Day,Cash,★★★
557,ID0474,34,Pria,SPXID43461,Electronics,"Rp 296.000,-",08-08-2024,Hemat,Transfer,★
558,ID0648,49,Wanita,SPXID16205,Sport,"Rp 679.000,-",05-01-2023,Express,COD,★★★★★
559,ID0015,58,Pria,SPXID23342,Food,"Rp 715.000,-",08-09-2024,Next Day,COD,★★★
560,ID0446,29,Wanita,SPXID32318,Food,"Rp 359.000,-",16-07-2024,Hemat,Ngutang,★★★★★
561,ID0099,58,Pria,SPXID01487,Electronics,"Rp 941.000,-",22-06-2023,Reguler,Transfer,★★★
562,ID0465,50,Pria,SPXID27428,Electronics,"Rp 63.000,-",17-08-2024,Next Day,Ngutang,★★★★★
563,ID0770,55,Pria,SPXID14782,Electronics,"Rp 384.000,-",22-04-2023,Express,Cash,★★
564,ID0192,28,Pria,SPXID47126,Fashion,"Rp 945.000,-",23-04-2024,Reguler,Ngutang,★★
565,ID0894,27,Wanita,SPXID23581,Sport,"Rp 254.000,-",11-11-2023,Hemat,Transfer,★★★★
566,ID0116,24,Wanita,SPXID39268,Electronics,"Rp 490.000,-",05-03-2023,Reguler,Cash,★★★★
567,ID0239,26,Wanita,SPXID31507,Sport,"Rp 170.000,-",23-03-2024,Next Day,Ngutang,★★★★
568,ID0718,51,Pria,SPXID23632,Food,"Rp 109.000,-",06-03-2023,Reguler,Cash,★★
569,ID0907,26,Pria,SPXID36064,Home,"Rp 600.000,-",27-07-2024,Next Day,Cash,★★
570,ID0498,36,Wanita,SPXID49459,Fashion,"Rp 456.000,-",02-01-2025,Express,Ngutang,★
571,ID0264,32,Pria,SPXID16700,Electronics,"Rp 259.000,-",29-01-2024,Express,Cash,★
572,ID0857,45,Wanita,SPXID45499,Home,"Rp 521.000,-",06-01-2025,Next Day,Ngutang,★★★★
573,ID0476,29,Pria,SPXID29022,Home,"Rp 653.000,-",15-11-2024,Express,COD,★★
574,ID0768,41,Wanita,SPXID02705,Fashion,"Rp 68.000,-",27-06-2023,Next Day,Cash,★★★
575,ID0018,58,Pria,SPXID07986,Home,"Rp 485.000,-",20-01-2025,Express,COD,★★
576,ID0003,56,Wanita,SPXID06064,Home,"Rp 817.000,-",16-03-2025,Next Day,Cash,★★★★
577,ID0663,34,Pria,SPXID02172,Food,"Rp 35.000,-",05-06-2024,Reguler,COD,★★★
578,ID0787,28,Wanita,SPXID21098,Sport,"Rp 991.000,-",25-09-2024,Express,Transfer,★★
579,ID0851,41,Wanita,SPXID24712,Fashion,"Rp 449.000,-",07-09-2023,Next Day,COD,★★★
580,ID0146,30,Pria,SPXID09790,Electronics,"Rp 66.000,-",20-01-2023,Express,Cash,★★★★★
581,ID0534,53,Pria,SPXID08033,Sport,"Rp 889.000,-",17-04-2024,Next Day,COD,★
582,ID0643,25,Wanita,SPXID29025,Fashion,"Rp 615.000,-",03-09-2023,Hemat,COD,★★★★
583,ID0409,38,Wanita,SPXID11864,Fashion,"Rp 395.000,-",29-05-2024,Reguler,COD,★
584,ID0332,30,Pria,SPXID14269,Home,"Rp 634.000,-",24-04-2023,Express,Transfer,★★★★
585,ID0110,46,Pria,SPXID41945,Sport,"Rp 873.000,-",02-08-2024,Hemat,Cash,★★
586,ID0504,30,Wanita,SPXID43444,Home,"Rp 857.000,-",06-08-2024,Reguler,Ngutang,★★★★★
587,ID0478,29,Pria,SPXID00487,Food,"Rp 367.000,-",21-07-2024,Hemat,Transfer,★★★
588,ID0236,59,Wanita,SPXID46998,Electronics,"Rp 542.000,-",15-06-2025,Express,Ngutang,★
589,ID0820,55,Wanita,SPXID08341,Fashion,"Rp 97.000,-",23-05-2023,Reguler,Cash,★
590,ID0855,41,Wanita,SPXID11027,Fashion,"Rp 413.000,-",27-01-2025,Next Day,Ngutang,★★★
591,ID0361,21,Pria,SPXID28697,Food,"Rp 704.000,-",01-10-2024,Hemat,COD,★★★★★
592,ID0106,40,Wanita,SPXID04031,Food,"Rp 914.000,-",22-07-2023,Hemat,Transfer,★★★
593,ID0214,21,Wanita,SPXID16981,Food,"Rp 423.000,-",06-02-2024,Express,Ngutang,★★★★★
594,ID0615,54,Pria,SPXID00206,Home,"Rp 342.000,-",18-09-2023,Express,Ngutang,★★★★★
595,ID0939,32,Pria,SPXID42853,Home,"Rp 756.000,-",08-02-2024,Express,Ngutang,★★★
596,ID0516,59,Pria,SPXID09628,Sport,"Rp 404.000,-",20-03-2023,Next Day,Cash,★★
597,ID0872,41,Pria,SPXID38757,Sport,"Rp 634.000,-",06-04-2025,Reguler,Ngutang,★★
598,ID0039,21,Pria,SPXID41130,Home,"Rp 631.000,-",27-03-2024,Reguler,Ngutang,★★★★
599,ID0441,29,Pria,SPXID22389,Sport,"Rp 83.000,-",29-01-2024,Express,Transfer,★
600,ID0408,30,Wanita,SPXID07227,Home,"Rp 432.000,-",21-06-2023,Express,Ngutang,★★★★
601,ID0451,21,Wanita,SPXID15343,Sport,"Rp 886.000,-",29-08-2025,Next Day,Cash,★★★
602,ID0220,48,Wanita,SPXID38458,Food,"Rp 184.000,-",21-08-2024,Hemat,Transfer,★★★★★
603,ID0047,52,Pria,SPXID45488,Home,"Rp 517.000,-",02-03-2023,Next Day,Transfer,★
604,ID0472,29,Wanita,SPXID26096,Home,"Rp 224.000,-",01-04-2023,Next Day,Ngutang,★★★
605,ID0187,47,Wanita,SPXID17197,Fashion,"Rp 643.000,-",28-07-2023,Next Day,Cash,★★★★★
606,ID0570,51,Wanita,SPXID00020,Food,"Rp 728.000,-",09-11-2025,Hemat,COD,★★
607,ID0824,35,Pria,SPXID04390,Home,"Rp 976.000,-",11-02-2023,Next Day,Transfer,★★★★★
608,ID0041,39,Pria,SPXID01789,Food,"Rp 910.000,-",05-11-2024,Express,Transfer,★
609,ID0444,22,Pria,SPXID28341,Electronics,"Rp 124.000,-",27-09-2024,Express,Cash,★★★★
610,ID0568,43,Pria,SPXID22369,Electronics,"Rp 22.000,-",16-01-2023,Reguler,Ngutang,★★★
611,ID0215,46,Wanita,SPXID01191,Food,"Rp 288.000,-",22-02-2025,Hemat,Cash,★★★★★
612,ID0575,46,Pria,SPXID07138,Electronics,"Rp 917.000,-",10-06-2025,Express,Ngutang,★★
613,ID0039,42,Pria,SPXID00516,Sport,"Rp 147.000,-",05-09-2025,Next Day,Ngutang,★★★★
614,ID0797,37,Pria,SPXID29967,Sport,"Rp 844.000,-",04-09-2024,Hemat,Cash,★★
615,ID0179,52,Wanita,SPXID09886,Fashion,"Rp 305.000,-",28-06-2023,Hemat,Transfer,★★
616,ID0206,54,Wanita,SPXID05146,Electronics,"Rp 384.000,-",04-08-2024,Hemat,Ngutang,★
617,ID0614,57,Wanita,SPXID32349,Food,"Rp 458.000,-",04-06-2024,Reguler,Transfer,★★★★
618,ID0532,49,Pria,SPXID14710,Home,"Rp 132.000,-",10-11-2025,Next Day,COD,★
619,ID0761,50,Wanita,SPXID36318,Fashion,"Rp 817.000,-",19-04-2025,Express,COD,★★★★
620,ID0262,44,Wanita,SPXID45669,Electronics,"Rp 387.000,-",18-08-2024,Express,COD,★★★
621,ID0452,36,Pria,SPXID20753,Electronics,"Rp 760.000,-",10-06-2024,Next Day,Cash,★★★★★
622,ID0526,36,Wanita,SPXID00345,Fashion,"Rp 100.000,-",30-09-2025,Next Day,COD,★★
623,ID0539,58,Pria,SPXID36560,Food,"Rp 923.000,-",11-05-2024,Express,Ngutang,★★★★
624,ID0540,33,Pria,SPXID35425,Fashion,"Rp 542.000,-",01-05-2024,Next Day,Ngutang,★★★★
625,ID0613,30,Pria,SPXID11811,Food,"Rp 896.000,-",05-06-2023,Express,Ngutang,★
626,ID0240,49,Pria,SPXID18214,Sport,"Rp 243.000,-",29-01-2024,Reguler,Transfer,★★★★★
627,ID0937,23,Wanita,SPXID49412,Sport,"Rp 289.000,-",03-04-2024,Next Day,Ngutang,★
628,ID0510,29,Pria,SPXID02738,Fashion,"Rp 342.000,-",22-11-2024,Hemat,Ngutang,★★
629,ID0199,25,Wanita,SPXID29876,Fashion,"Rp 90.000,-",21-07-2025,Express,Cash,★★
630,ID0098,19,Wanita,SPXID13118,Sport,"Rp 160.000,-",08-10-2023,Next Day,COD,★★★
631,ID0963,28,Pria,SPXID08667,Fashion,"Rp 301.000,-",16-06-2024,Reguler,Transfer,★
632,ID0068,36,Wanita,SPXID23487,Home,"Rp 343.000,-",20-09-2025,Reguler,COD,★★
633,ID0512,51,Wanita,SPXID20192,Sport,"Rp 625.000,-",15-02-2023,Express,COD,★
634,ID0328,25,Wanita,SPXID50220,Sport,"Rp 995.000,-",22-03-2023,Hemat,COD,★★★★★
635,ID0291,59,Wanita,SPXID20870,Home,"Rp 535.000,-",22-07-2023,Express,COD,★★★★
636,ID0316,24,Wanita,SPXID47351,Electronics,"Rp 743.000,-",26-02-2025,Hemat,Cash,★★★
637,ID0014,41,Wanita,SPXID13751,Sport,"Rp 986.000,-",09-02-2023,Reguler,COD,★★★
638,ID0049,19,Pria,SPXID22261,Sport,"Rp 679.000,-",25-11-2024,Hemat,Ngutang,★★
639,ID0454,44,Wanita,SPXID16971,Sport,"Rp 429.000,-",16-05-2023,Next Day,Ngutang,★★★
640,ID0409,46,Pria,SPXID49624,Food,"Rp 153.000,-",15-06-2024,Hemat,Cash,★★★★
641,ID0774,27,Pria,SPXID22815,Home,"Rp 228.000,-",12-03-2025,Express,Transfer,★
642,ID0697,46,Pria,SPXID35127,Electronics,"Rp 455.000,-",19-02-2024,Express,Ngutang,★★★★
643,ID0536,60,Wanita,SPXID33060,Sport,"Rp 225.000,-",21-01-2025,Reguler,Ngutang,★★
644,ID0542,54,Wanita,SPXID31900,Electronics,"Rp 49.000,-",26-01-2024,Hemat,COD,★★★★
645,ID0375,54,Pria,SPXID05651,Food,"Rp 648.000,-",28-10-2025,Next Day,Transfer,★
646,ID0593,42,Pria,SPXID17992,Food,"Rp 221.000,-",08-08-2025,Express,Cash,★★★★
647,ID0282,39,Pria,SPXID19786,Electronics,"Rp 431.000,-",17-01-2025,Express,COD,★★
648,ID0431,53,Wanita,SPXID31641,Food,"Rp 991.000,-",19-08-2025,Reguler,Transfer,★★★★
649,ID0263,38,Pria,SPXID49203,Electronics,"Rp 128.000,-",23-08-2023,Reguler,Cash,★★
650,ID0923,19,Wanita,SPXID28004,Food,"Rp 500.000,-",10-01-2023,Hemat,Transfer,★★★
651,ID0142,50,Wanita,SPXID44424,Home,"Rp 596.000,-",21-07-2023,Hemat,COD,★★★
652,ID0776,39,Wanita,SPXID23860,Home,"Rp 815.000,-",11-11-2024,Express,Transfer,★★
653,ID0162,26,Pria,SPXID24915,Fashion,"Rp 331.000,-",19-05-2023,Reguler,Transfer,★
654,ID0822,39,Wanita,SPXID03073,Food,"Rp 270.000,-",19-11-2024,Express,Ngutang,★★
655,ID0793,58,Wanita,SPXID34567,Electronics,"Rp 124.000,-",02-06-2024,Reguler,Transfer,★★★
656,ID0667,27,Wanita,SPXID47455,Home,"Rp 35.000,-",10-04-2025,Next Day,Cash,★
657,ID0568,32,Wanita,SPXID12497,Fashion,"Rp 933.000,-",16-04-2023,Express,Cash,★
658,ID0889,55,Pria,SPXID14550,Home,"Rp 735.000,-",28-08-2025,Reguler,Transfer,★★★★
659,ID0842,48,Pria,SPXID43632,Fashion,"Rp 709.000,-",09-09-2025,Hemat,Ngutang,★★★★★
660,ID0846,53,Pria,SPXID50297,Home,"Rp 563.000,-",25-03-2025,Reguler,COD,★★★★★
661,ID0017,37,Pria,SPXID24328,Home,"Rp 792.000,-",02-02-2024,Hemat,COD,★★★★
662,ID0724,52,Wanita,SPXID42215,Fashion,"Rp 718.000,-",01-07-2024,Express,Ngutang,★★★★★
663,ID0141,29,Wanita,SPXID19419,Fashion,"Rp 223.000,-",15-02-2024,Next Day,Ngutang,★★
664,ID0357,40,Pria,SPXID47475,Sport,"Rp 37.000,-",08-04-2023,Next Day,Cash,★★★★
665,ID0804,33,Pria,SPXID33604,Food,"Rp 481.000,-",15-04-2023,Next Day,Ngutang,★★★★★
666,ID0133,46,Wanita,SPXID45141,Electronics,"Rp 206.000,-",30-05-2024,Hemat,Ngutang,★★★
667,ID0157,46,Wanita,SPXID14382,Electronics,"Rp 971.000,-",10-02-2025,Reguler,Cash,★★★★★
668,ID0370,41,Wanita,SPXID23949,Electronics,"Rp 553.000,-",10-09-2025,Hemat,Transfer,★★★★
669,ID0576,43,Pria,SPXID17072,Fashion,"Rp 484.000,-",20-02-2025,Hemat,Ngutang,★★★★
670,ID0575,46,Wanita,SPXID28573,Food,"Rp 161.000,-",18-11-2023,Reguler,Ngutang,★★★★
671,ID0067,38,Pria,SPXID42634,Home,"Rp 843.000,-",10-05-2024,Hemat,Cash,★★★
672,ID0141,27,Wanita,SPXID06450,Fashion,"Rp 64.000,-",01-04-2023,Reguler,Transfer,★★★★
673,ID0044,49,Wanita,SPXID35116,Electronics,"Rp 169.000,-",11-03-2025,Hemat,Ngutang,★★★
674,ID0782,51,Pria,SPXID40588,Home,"Rp 813.000,-",06-05-2023,Hemat,Ngutang,★★★
675,ID0424,59,Wanita,SPXID27388,Food,"Rp 710.000,-",06-05-2025,Hemat,Transfer,★★★★★
676,ID0472,39,Pria,SPXID02002,Food,"Rp 873.000,-",13-02-2025,Hemat,Ngutang,★★★
677,ID0746,56,Wanita,SPXID49535,Food,"Rp 728.000,-",14-08-2023,Reguler,COD,★
678,ID0146,44,Wanita,SPXID06745,Sport,"Rp 55.000,-",15-09-2023,Reguler,Cash,★★★★
679,ID0955,34,Pria,SPXID42409,Electronics,"Rp 382.000,-",05-09-2023,Next Day,Cash,★★★★★
680,ID0564,57,Pria,SPXID10224,Sport,"Rp 776.000,-",26-07-2025,Express,Cash,★★
681,ID0496,37,Wanita,SPXID17787,Home,"Rp 432.000,-",11-10-2023,Reguler,COD,★★★★★
682,ID0640,55,Pria,SPXID31797,Food,"Rp 476.000,-",09-07-2025,Reguler,Cash,★★★
683,ID0595,35,Pria,SPXID38761,Fashion,"Rp 190.000,-",13-10-2025,Reguler,Ngutang,★★
684,ID0565,58,Wanita,SPXID38168,Electronics,"Rp 388.000,-",29-09-2023,Express,Transfer,★★★★
685,ID0359,35,Pria,SPXID12251,Fashion,"Rp 781.000,-",30-05-2025,Hemat,Cash,★★★★
686,ID0068,26,Pria,SPXID27365,Food,"Rp 149.000,-",28-01-2024,Reguler,Transfer,★★★
687,ID0128,21,Pria,SPXID07893,Fashion,"Rp 285.000,-",13-11-2025,Reguler,Cash,★★★
688,ID0995,51,Wanita,SPXID20812,Home,"Rp 440.000,-",25-01-2025,Express,Cash,★★★
689,ID0407,35,Wanita,SPXID14336,Home,"Rp 835.000,-",01-07-2025,Reguler,Cash,★★
690,ID0397,45,Pria,SPXID27999,Fashion,"Rp 236.000,-",13-04-2023,Hemat,COD,★★★
691,ID0692,50,Wanita,SPXID43539,Sport,"Rp 220.000,-",23-02-2024,Next Day,Transfer,★★★
692,ID0144,50,Pria,SPXID21847,Sport,"Rp 653.000,-",10-07-2023,Hemat,Ngutang,★★★
693,ID0337,58,Wanita,SPXID29594,Fashion,"Rp 686.000,-",16-01-2025,Reguler,Ngutang,★★★★★
694,ID0509,56,Pria,SPXID33071,Home,"Rp 306.000,-",21-07-2023,Hemat,Ngutang,★
695,ID0553,41,Wanita,SPXID06705,Food,"Rp 517.000,-",30-07-2024,Reguler,Cash,★★★★★
696,ID0622,47,Wanita,SPXID35727,Fashion,"Rp 984.000,-",28-02-2024,Next Day,COD,★
697,ID0754,51,Wanita,SPXID43790,Sport,"Rp 243.000,-",15-06-2025,Hemat,Transfer,★★★★★
698,ID0677,36,Wanita,SPXID35486,Fashion,"Rp 691.000,-",20-02-2025,Express,Cash,★★★★
699,ID0148,26,Wanita,SPXID25130,Sport,"Rp 50.000,-",22-11-2025,Next Day,Ngutang,★
700,ID0201,46,Wanita,SPXID27140,Home,"Rp 542.000,-",23-02-2024,Next Day,Cash,★★★
701,ID0088,35,Wanita,SPXID25031,Fashion,"Rp 471.000,-",30-04-2025,Express,COD,★★★★★
702,ID0686,22,Wanita,SPXID43124,Fashion,"Rp 670.000,-",08-02-2023,Reguler,Cash,★★★★
703,ID0307,57,Wanita,SPXID02704,Food,"Rp 562.000,-",06-02-2025,Next Day,COD,★★★
704,ID0023,31,Wanita,SPXID01794,Home,"Rp 726.000,-",06-08-2023,Express,Cash,★★
705,ID0646,55,Wanita,SPXID42962,Electronics,"Rp 457.000,-",11-01-2023,Hemat,Cash,★★★★
706,ID0471,48,Pria,SPXID10340,Food,"Rp 208.000,-",22-09-2025,Express,Cash,★★★
707,ID0052,47,Wanita,SPXID47650,Food,"Rp 420.000,-",18-03-2024,Hemat,Ngutang,★★
708,ID0614,33,Wanita,SPXID20472,Food,"Rp 872.000,-",09-10-2023,Reguler,Cash,★★★★
709,ID0712,51,Wanita,SPXID35624,Food,"Rp 562.000,-",23-02-2023,Next Day,Cash,★★★★
710,ID0140,53,Wanita,SPXID02158,Electronics,"Rp 849.000,-",28-02-2025,Express,COD,★★★
711,ID0039,55,Pria,SPXID17469,Food,"Rp 715.000,-",19-02-2024,Express,Transfer,★★★★
712,ID0589,32,Pria,SPXID34362,Home,"Rp 783.000,-",18-06-2024,Express,COD,★★★★★
713,ID0249,58,Wanita,SPXID32360,Sport,"Rp 548.000,-",26-03-2023,Reguler,Transfer,★★★★★
714,ID0814,26,Pria,SPXID00513,Home,"Rp 815.000,-",28-08-2025,Hemat,Transfer,★★
715,ID0875,57,Pria,SPXID45141,Sport,"Rp 881.000,-",30-03-2023,Next Day,Transfer,★★★
716,ID0508,51,Wanita,SPXID15860,Fashion,"Rp 382.000,-",30-09-2023,Reguler,Transfer,★★★
717,ID0935,53,Wanita,SPXID39176,Sport,"Rp 674.000,-",15-10-2023,Hemat,COD,★
718,ID0584,44,Wanita,SPXID05650,Sport,"Rp 53.000,-",27-05-2025,Reguler,Transfer,★★★
719,ID0059,47,Wanita,SPXID38378,Fashion,"Rp 791.000,-",23-05-2025,Reguler,Ngutang,★★★
720,ID0303,46,Wanita,SPXID35567,Food,"Rp 865.000,-",27-02-2024,Next Day,Ngutang,★★
721,ID0946,56,Wanita,SPXID08204,Home,"Rp 96.000,-",02-10-2024,Express,COD,★★★★
722,ID0600,29,Wanita,SPXID40536,Home,"Rp 697.000,-",02-11-2023,Hemat,Cash,★★★★★
723,ID0837,20,Pria,SPXID38935,Home,"Rp 875.000,-",29-02-2025,Express,Ngutang,★
724,ID0011,30,Wanita,SPXID49070,Electronics,"Rp 784.000,-",23-06-2025,Hemat,Cash,★
725,ID0576,26,Pria,SPXID27890,Home,"Rp 321.000,-",25-01-2023,Express,Cash,★
726,ID0581,52,Pria,SPXID50434,Fashion,"Rp 932.000,-",16-08-2025,Reguler,Transfer,★★★★★
727,ID0495,27,Pria,SPXID08728,Home,"Rp 451.000,-",15-06-2023,Reguler,Cash,★★★
728,ID0633,41,Wanita,SPXID14621,Sport,"Rp 178.000,-",21-07-2023,Express,COD,★★
729,ID0751,20,Wanita,SPXID25436,Food,"Rp 492.000,-",29-07-2024,Express,COD,★
730,ID0228,54,Pria,SPXID50112,Fashion,"Rp 377.000,-",26-05-2025,Reguler,Cash,★★★
731,ID0928,32,Wanita,SPXID36298,Home,"Rp 657.000,-",01-06-2023,Next Day,Transfer,★★★
732,ID0878,49,Pria,SPXID48757,Sport,"Rp 995.000,-",17-04-2025,Reguler,Cash,★
733,ID0829,43,Pria,SPXID37666,Home,"Rp 773.000,-",04-09-2025,Next Day,Transfer,★★
734,ID0071,35,Wanita,SPXID34890,Fashion,"Rp 419.000,-",20-11-2023,Reguler,Transfer,★★★
735,ID0985,29,Wanita,SPXID16393,Fashion,"Rp 466.000,-",05-11-2023,Express,Ngutang,★★★★
736,ID0476,29,Wanita,SPXID14011,Home,"Rp 918.000,-",23-01-2024,Reguler,Transfer,★★★
737,ID0998,27,Pria,SPXID15393,Food,"Rp 710.000,-",06-08-2025,Next Day,Cash,★
738,ID0083,37,Wanita,SPXID14964,Fashion,"Rp 311.000,-",19-04-2025,Express,Cash,★★
739,ID0603,47,Pria,SPXID18199,Fashion,"Rp 953.000,-",22-06-2024,Reguler,COD,★★★
740,ID0128,60,Wanita,SPXID09959,Sport,"Rp 921.000,-",09-10-2023,Next Day,Ngutang,★★★
741,ID0226,24,Wanita,SPXID40033,Home,"Rp 102.000,-",15-01-2023,Next Day,COD,★★★★
742,ID0480,35,Pria,SPXID16590,Electronics,"Rp 438.000,-",04-09-2024,Express,Cash,★★★★★
743,ID0506,24,Wanita,SPXID03819,Electronics,"Rp 966.000,-",21-03-2025,Hemat,Transfer,★★★
744,ID0113,23,Wanita,SPXID39743,Food,"Rp 838.000,-",21-01-2025,Express,Transfer,★
745,ID0162,30,Pria,SPXID04688,Fashion,"Rp 772.000,-",16-06-2024,Express,Transfer,★
746,ID0575,21,Pria,SPXID34316,Home,"Rp 399.000,-",19-04-2023,Hemat,Ngutang,★★★★
747,ID0910,20,Wanita,SPXID03065,Fashion,"Rp 598.000,-",18-07-2023,Express,Transfer,★★★★★
748,ID0345,19,Pria,SPXID49162,Sport,"Rp 431.000,-",09-01-2024,Express,Ngutang,★★★★★
749,ID0236,52,Pria,SPXID38978,Food,"Rp 182.000,-",23-08-2025,Next Day,Transfer,★
